url_produk,nama_produk,harga_produk,jumlah_terjual,rating,nama_toko,marketplace
https://shopee.co.id/Kerupuk-Kulit-Babi-Artisanal-Chicharron-Cartel-Premium-Quality-(Sea-Salt)-(L)-i.1438959861.26026369007?extraParams=%7B%22display_model_id%22%3A218216452152%2C%22model_selection_logic%22%3A3%7D&sp_atk=6b971eca-4a12-4822-8cba-74ed177977ef&xptdk=6b971eca-4a12-4822-8cba-74ed177977ef,Kerupuk Kulit Babi Artisanal Chicharron Cartel Premium Quality (Sea Salt) (L),65000,218,5,Chicharron Cartel,shopee
https://shopee.co.id/Double-Pack-B-(Rasa-Lokal-Pandan-Ketan-Talas)-i.426765453.24024679653?extraParams=%7B%22display_model_id%22%3A255649468807%2C%22model_selection_logic%22%3A3%7D&sp_atk=993bccaa-fe81-4c00-9262-d4663389b0f6&xptdk=993bccaa-fe81-4c00-9262-d4663389b0f6,Double Pack B (Rasa Lokal - Pandan Ketan + Talas),96000,46,4.8,Rasalokal,shopee
https://shopee.co.id/3pcs-1L-Cemilan-Buah-Renyah-Sehat-Mix-Keripik-Sayur-Kripik-Buah-Keripik-Strawberry-Kering-Snack-Diet-Snack-Sehat-i.34785472.21013020432?extraParams=%7B%22display_model_id%22%3A180736004565%2C%22model_selection_logic%22%3A3%7D&sp_atk=f1e0df36-f036-441f-9b59-4d6f9b56c824&xptdk=f1e0df36-f036-441f-9b59-4d6f9b56c824,3pcs 1L Cemilan Buah Renyah Sehat Mix Keripik Sayur Kripik Buah Keripik Strawberry Kering Snack Diet Snack Sehat,294000,202,4.9,Toko Cemilan Sehat,shopee
https://shopee.co.id/KURMA-SUKARI-AL-QASSIM-Kurma-Sukkari-Saudi-Madinah-Oleh-Oleh-Haji-Umroh-i.190288176.6560872822?extraParams=%7B%22display_model_id%22%3A22496656051%2C%22model_selection_logic%22%3A2%7D&sp_atk=b9e3d37a-3e14-45a2-b4b9-0c4074b74674&xptdk=b9e3d37a-3e14-45a2-b4b9-0c4074b74674,KURMA SUKARI AL QASSIM - Kurma Sukkari Saudi Madinah Oleh-Oleh Haji Umroh,82650,115,4.9,Al Qassim,shopee
https://shopee.co.id/Kurma-Sukari-1kg-asli-100-original-kurma-sukari-dus-oleh-oleh-haji-dan-umroh-Shabani-kurma-i.137638912.2388978446?extraParams=%7B%22display_model_id%22%3A4883282425%2C%22model_selection_logic%22%3A2%7D&sp_atk=ae890186-2b92-485a-9489-533ca0b636fc&xptdk=ae890186-2b92-485a-9489-533ca0b636fc,Kurma Sukari 1kg asli 100% original - kurma sukari dus - oleh - oleh haji dan umroh Shabani kurma,79999,2000,4.8,Shabani Kurma,shopee
https://shopee.co.id/1kg-Strawberry-Korea-Manis-Renyah-Freeze-Kripik-Buah-Strawberry-Keripik-Strawberry-Freeze-Dried-Snack-Kiloan-Keripik-Durian-Kering-Keripik-Jamur-Keripik-Mangga-Keripik-Okra-Renyah-Snack-Sehat-Cemilan-Diet-Makanan-Sehat-Rendah-Kalori-i.34785472.25291294082?extraParams=%7B%22display_model_id%22%3A247618671646%2C%22model_selection_logic%22%3A3%7D&sp_atk=a183c68e-329a-41b7-a81d-c8842fc29f15&xptdk=a183c68e-329a-41b7-a81d-c8842fc29f15,1kg Strawberry Korea Manis Renyah Freeze | Kripik Buah Strawberry | Keripik Strawberry Freeze Dried | Snack Kiloan | Keripik Durian Kering | Keripik Jamur | Keripik Mangga | Keripik Okra Renyah | Snack Sehat | Cemilan Diet | Makanan Sehat | Rendah Kalori,312500,225,4.9,Toko Freeze Dried Fruit,shopee
https://shopee.co.id/Pasta-Yam-Talas-Bogor-100Gram-i.244429183.10501262199?extraParams=%7B%22display_model_id%22%3A81748639703%2C%22model_selection_logic%22%3A2%7D&sp_atk=66fed7e2-19b6-4099-9e1d-66bf9c7a4b90&xptdk=66fed7e2-19b6-4099-9e1d-66bf9c7a4b90,Pasta Yam Talas Bogor 100Gram,26000,68,5,Toko Bahan Kue,shopee
https://shopee.co.id/KERUPUK-KULIT-BABI-BABIQ-250gram-RASA-ORGINAL-i.1274788.57101537964?extraParams=%7B%22display_model_id%22%3A445141641616%2C%22model_selection_logic%22%3A3%7D&sp_atk=470fc233-9ab8-4b97-a6a2-95e6fc93a9af&xptdk=470fc233-9ab8-4b97-a6a2-95e6fc93a9af,KERUPUK KULIT BABI BABIQ 250gram - RASA ORGINAL,128000,1,0,Babiq,shopee
https://shopee.co.id/Pasta-Yam-Talas-Bogor-1Kg-i.244429183.8108327707?extraParams=%7B%22display_model_id%22%3A43170896324%2C%22model_selection_logic%22%3A3%7D&sp_atk=544d99e6-063c-4adb-83a0-8e94ca19237c&xptdk=544d99e6-063c-4adb-83a0-8e94ca19237c,Pasta Yam Talas Bogor 1Kg,211000,1000,4.9,Toko Bahan Kue,shopee
https://shopee.co.id/(FreeOngkir)-Kampung-Coklat-Blitar-MK-ISI-32-Halal-Terpopuler-i.1544389518.40472661377?extraParams=%7B%22display_model_id%22%3A296842229075%2C%22model_selection_logic%22%3A3%7D&sp_atk=edf87963-6b8f-4daa-96e1-0fb8eb9ae271&xptdk=edf87963-6b8f-4daa-96e1-0fb8eb9ae271,(FreeOngkir) Kampung Coklat Blitar MK ISI 32 Halal Terpopuler,107500,0,0,Kampung Coklat,shopee
https://shopee.co.id/Spikoe-Surabaya-Spikoe-Lapis-Surabaya-22x11-cm-i.180649684.3367467077?extraParams=%7B%22display_model_id%22%3A23025238145%2C%22model_selection_logic%22%3A2%7D&sp_atk=f4f6e0c5-3acf-428e-bf2b-62f674cd26df&xptdk=f4f6e0c5-3acf-428e-bf2b-62f674cd26df,Spikoe Surabaya/Spikoe Lapis Surabaya 22x11 cm,50000,3000,4.8,Spikoe Resep Kuno,shopee
https://shopee.co.id/Pipiltin-Cocoa-Chocolate-Chocolate-Gift-Box-Diversity-15-x-5gr-i.178569645.4054282588?extraParams=%7B%22display_model_id%22%3A137151385432%2C%22model_selection_logic%22%3A3%7D&sp_atk=eb3299f4-f5a7-4341-9994-8b8c3961d494&xptdk=eb3299f4-f5a7-4341-9994-8b8c3961d494,Pipiltin Cocoa Chocolate - Chocolate Gift Box Diversity 15 x 5gr,120000,10000,5,Pipiltin Cocoa,shopee
https://shopee.co.id/Rious-Gold-Cake-Choco-Cheese-Lemon-200gr-Spikoe-Lapis-Surabaya-i.10171806.4357309761?extraParams=%7B%22display_model_id%22%3A45486904993%2C%22model_selection_logic%22%3A2%7D&sp_atk=ba6e763c-7276-4b69-a61f-c6801d204152&xptdk=ba6e763c-7276-4b69-a61f-c6801d204152,Rious Gold Cake Choco Cheese Lemon 200gr Spikoe Lapis Surabaya,34551,5000,4.9,Rious,shopee
https://shopee.co.id/Browcheese-Brownies-insert-Cheese-(350gram)-i.1206159334.28463812867?extraParams=%7B%22display_model_id%22%3A205454259469%2C%22model_selection_logic%22%3A2%7D&sp_atk=99b18e79-7940-41f8-bb88-bb0ee0245697&xptdk=99b18e79-7940-41f8-bb88-bb0ee0245697,Browcheese Brownies insert Cheese (350gram),37999,10000,4.8,Browcheese / Golden France,shopee
https://shopee.co.id/Bolu-Kukus-3-Srikandi-Cake-Kukus-Jakarta-Bolu-Lumer-Aneka-Rasa-3-SRIKANDI-i.550100106.14046148992?extraParams=%7B%22display_model_id%22%3A420513823182%2C%22model_selection_logic%22%3A2%7D&sp_atk=311dedfe-9821-4dab-85ba-b714f1af68ff&xptdk=311dedfe-9821-4dab-85ba-b714f1af68ff,Bolu Kukus 3 Srikandi | Cake Kukus Jakarta | Bolu Lumer Aneka Rasa | 3 SRIKANDI,35000,10000,4.9,3 Srikandi,shopee
https://shopee.co.id/Snack-MIE-UWEL-Pedas-Daun-Jeruk-250-Gram-Duo-Bocil-Snack-i.117001253.20252143209?extraParams=%7B%22display_model_id%22%3A136875970855%2C%22model_selection_logic%22%3A2%7D&sp_atk=0c10adc5-bc2c-44cd-8306-a45b26238151&xptdk=0c10adc5-bc2c-44cd-8306-a45b26238151,Snack MIE UWEL Pedas Daun Jeruk 250 Gram - Duo Bocil Snack,19000,1000,4.8,Duo Bocil Snack,shopee
https://shopee.co.id/Mochi-Royal-Family-Mochi-Taiwan-Matcha-Red-Bean-Coconut-Sesame-Peanut-210gr-Cemilan-Snack-Impor-i.23046075.16897437440?extraParams=%7B%22display_model_id%22%3A216972216616%2C%22model_selection_logic%22%3A2%7D&sp_atk=ce15e5b2-d6f5-477b-a662-e8a766ab2caa&xptdk=ce15e5b2-d6f5-477b-a662-e8a766ab2caa,Mochi Royal Family Mochi Taiwan Matcha Red Bean Coconut Sesame Peanut 210gr / Cemilan Snack Impor,49999,2000,4.9,Royal Family,shopee
https://shopee.co.id/Rasalokal-Lapis-Kukus-Talas-Reguler-Pack-(500-Gr)-i.426765453.14363314822?extraParams=%7B%22display_model_id%22%3A160983376180%2C%22model_selection_logic%22%3A2%7D&sp_atk=09bfddcc-c74e-4dc9-ba69-6fb84d90a652&xptdk=09bfddcc-c74e-4dc9-ba69-6fb84d90a652,Rasalokal Lapis Kukus Talas - Reguler Pack (500 Gr),48000,449,4.9,Rasalokal,shopee
https://shopee.co.id/Bogarasa-Cake's-Kue-Lapis-Legit-Plum-Full-batter-campur-Wisman-Spesial-Premium-Ukuran-17x17x-4-Roti-Bolu-i.1543371160.43154231737?extraParams=%7B%22display_model_id%22%3A275359308700%2C%22model_selection_logic%22%3A3%7D&sp_atk=bf8ba736-25f4-40e1-91c1-c961c9812f49&xptdk=bf8ba736-25f4-40e1-91c1-c961c9812f49,Bogarasa Cake's - Kue Lapis Legit Plum Full batter campur Wisman Spesial Premium Ukuran 17x17x 4 - Roti - Bolu,100000,592,4.7,Bogarasa Cake's,shopee
https://shopee.co.id/Bolu-Signature-Talas-Keju-Full-Keju-535g-Sangkuriang-i.433543929.29379523168?extraParams=%7B%22display_model_id%22%3A178778848198%2C%22model_selection_logic%22%3A3%7D&sp_atk=6af23a50-a97e-4566-8fa0-9f4e90fc1cb7&xptdk=6af23a50-a97e-4566-8fa0-9f4e90fc1cb7,Bolu Signature Talas Keju Full Keju 535g Sangkuriang,65000,60,5,Lapis Bogor Sangkuriang,shopee
https://shopee.co.id/12-pcs-Gantungan-kunci-besi-cirikhas-DKI-Jakarta-oleh-oleh-dari-jakarta-gantungan-kunci-campuran-Monas-kota-tua-ondel-ondel-love-jkt-grosir-lusinan-i.846435292.21541975103?extraParams=%7B%22display_model_id%22%3A202130175046%2C%22model_selection_logic%22%3A2%7D&sp_atk=2926ed8d-a868-4b75-af37-a3060877cfe6&xptdk=2926ed8d-a868-4b75-af37-a3060877cfe6,12 pcs Gantungan kunci besi cirikhas DKI Jakarta//oleh oleh dari jakarta//gantungan kunci campuran Monas&kota tua&ondel ondel&love jkt//grosir//lusinan,48000,541,4.9,Toko Souvenir Grosir,shopee
https://shopee.co.id/Tumbler-Oleh-oleh-souvenir-indonesia-jogja-yogyakarta-bali-lombok-bandung-jakarta-sumatera-dll-murah-berkualitas-i.3777253.27782243158?extraParams=%7B%22display_model_id%22%3A227637189027%2C%22model_selection_logic%22%3A3%7D&sp_atk=80bc11de-0572-4792-9866-441d6de30edd&xptdk=80bc11de-0572-4792-9866-441d6de30edd,Tumbler Oleh oleh souvenir indonesia jogja yogyakarta bali lombok bandung jakarta sumatera dll murah berkualitas,55000,125,4.8,Toko Souvenir,shopee
https://shopee.co.id/Bolen-Jakarta-Cheese-Factory-i.294938718.4284837571?extraParams=%7B%22display_model_id%22%3A34675823183%2C%22model_selection_logic%22%3A2%7D&sp_atk=228e62da-1c28-4458-aa72-afeb758b3f8b&xptdk=228e62da-1c28-4458-aa72-afeb758b3f8b,Bolen Jakarta Cheese Factory,46000,10000,4.9,Jakarta Cheese Factory,shopee
https://shopee.co.id/Oleh-Oleh-Khas-Bogor-i.476661702.42563745769?extraParams=%7B%22display_model_id%22%3A243760500687%2C%22model_selection_logic%22%3A2%7D&sp_atk=521f86b8-47a7-4d87-9e66-d55bb35ea1dc&xptdk=521f86b8-47a7-4d87-9e66-d55bb35ea1dc,Oleh Oleh Khas Bogor,1000,1,0,Toko Oleh-oleh (Umum),shopee
https://shopee.co.id/Mixed-Bites-Keripik-Mix-Buah-dan-Sayur-Vacuum-Frying-Gluten-Free-Cemilan-Sehat-Halal-Seera-Snack-i.993655167.29770882381?extraParams=%7B%22display_model_id%22%3A257591631449%2C%22model_selection_logic%22%3A2%7D&sp_atk=e82ba5ee-ac50-449a-9066-d4615e1e6537&xptdk=e82ba5ee-ac50-449a-9066-d4615e1e6537,Mixed Bites Keripik Mix Buah dan Sayur Vacuum Frying Gluten Free Cemilan Sehat Halal Seera Snack,63900,573,4.9,Seera Snack,shopee
https://shopee.co.id/Kering-Kentang-Mustofa-Pedas-Gurih-Manis-Original-Kemasan-Pouch-40-Lauk-Praktis-i.819352152.41925460220?extraParams=%7B%22display_model_id%22%3A297064084382%2C%22model_selection_logic%22%3A2%7D&sp_atk=907f8171-eda8-4978-9610-81615f08833b&xptdk=907f8171-eda8-4978-9610-81615f08833b,Kering Kentang Mustofa Pedas Gurih Manis Original Kemasan Pouch 40 | Lauk Praktis,41900,676,4.9,Sipetek / Toko Lauk,shopee
https://shopee.co.id/Alessio-Cioccolato-250g-Praline-Durian-Hazelnut-Matcha-Strawbery-Coklat-Malaysia-Coklat-Singapore-i.31677446.25283121532?extraParams=%7B%22display_model_id%22%3A251145424991%2C%22model_selection_logic%22%3A2%7D&sp_atk=30dfb85e-0062-4a56-9f39-edc5f5e92313&xptdk=30dfb85e-0062-4a56-9f39-edc5f5e92313,Alessio Cioccolato 250g Praline Durian Hazelnut Matcha Strawbery Coklat Malaysia Coklat Singapore,48500,8000,4.9,Alessio Cioccolato,shopee
https://shopee.co.id/Roti-Unyil-Venus-Campur-Box-30-Varian-Beragam-i.397811192.10207770285?extraParams=%7B%22display_model_id%22%3A82394271798%2C%22model_selection_logic%22%3A3%7D&sp_atk=caec6c3a-766b-4547-ab7f-4b1d1bd71365&xptdk=caec6c3a-766b-4547-ab7f-4b1d1bd71365,Roti Unyil Venus Campur Box 30 Varian Beragam,90000,835,4.9,Roti Unyil Venus,shopee
https://shopee.co.id/KAOS-SOUVENIR-OLEH-OLEH-BANDUNG-BAHAN-KATUN-COMBED-24S-TEBAL-DAN-HALUS-KAOS-BANDUNG-KAOS-GEDUNG-SATE-i.202175931.43853586771?extraParams=%7B%22display_model_id%22%3A275298718606%2C%22model_selection_logic%22%3A3%7D&sp_atk=28619ba0-f2af-4d67-bfe9-49cab746a397&xptdk=28619ba0-f2af-4d67-bfe9-49cab746a397,KAOS SOUVENIR OLEH OLEH BANDUNG BAHAN KATUN COMBED 24S TEBAL DAN HALUS KAOS BANDUNG KAOS GEDUNG SATE,59000,420,5,Toko Souvenir Kaos,shopee
https://shopee.co.id/Sajadah-Hempers-Turki-Premium-Sajadah-Souvenir-Murah-Oleh-Oleh-Haji-Dan-Umroh-i.366850080.22417275103?extraParams=%7B%22display_model_id%22%3A227273579742%2C%22model_selection_logic%22%3A2%7D&sp_atk=3948ba48-6f29-4d55-bee2-8643fab08532&xptdk=3948ba48-6f29-4d55-bee2-8643fab08532,Sajadah Hempers Turki Premium Sajadah Souvenir Murah Oleh Oleh Haji Dan Umroh,40000,2000,4.8,Toko Perlengkapan Haji,shopee
https://shopee.co.id/KAOSUNIQUE-T-shirt-Motif-Bogor-Unisex-Katun-Combed-20s-Sablon-DTG-Kaos-Oleh-Oleh-Kaos-Wisata-i.35227013.24394023840?extraParams=%7B%22display_model_id%22%3A118656853341%2C%22model_selection_logic%22%3A3%7D&sp_atk=ec5a2c3e-d495-4f87-a162-5a5d303977e9&xptdk=ec5a2c3e-d495-4f87-a162-5a5d303977e9,KAOSUNIQUE T-shirt Motif Bogor - Unisex Katun Combed 20s Sablon DTG Kaos Oleh-Oleh Kaos Wisata,58000,7,5,KAOSUNIQUE,shopee
https://shopee.co.id/Oleh-Oleh-Umroh-Premium-Souvenir-Arab-Saudi-Hampers-Haji-Gift-Sajadah-Travel-Tas-Canvas-Mika-Elegan-i.1119632570.44355147797?extraParams=%7B%22display_model_id%22%3A305433721759%2C%22model_selection_logic%22%3A3%7D&sp_atk=eb6108a9-8d31-4a8e-ae6e-7e82217dc62f&xptdk=eb6108a9-8d31-4a8e-ae6e-7e82217dc62f,Oleh Oleh Umroh Premium Souvenir Arab Saudi Hampers Haji Gift Sajadah Travel Tas Canvas Mika Elegan,60088,371,4.9,Toko Oleh-oleh Haji,shopee
https://shopee.co.id/-ASLI-CAB-SENOPATI-CHOCBAN-JAKARTA-Pastry-melted-premium-belgian-chocolate-i.394471168.4080233738?extraParams=%7B%22display_model_id%22%3A24464228233%2C%22model_selection_logic%22%3A3%7D&sp_atk=74947a14-0ad9-422b-92d4-70bf49a7cde5&xptdk=74947a14-0ad9-422b-92d4-70bf49a7cde5,[ASLI CAB SENOPATI] CHOCBAN JAKARTA - Pastry melted premium belgian chocolate,98000,3000,4.9,Chocban,shopee
https://shopee.co.id/AMANDA-BROWNIES-ALL-VARIAN-RASA-DIKIRIM-FRESH-JAKARTA-i.1526282971.27935096625?extraParams=%7B%22display_model_id%22%3A198475404682%2C%22model_selection_logic%22%3A3%7D&sp_atk=797948f2-4e7a-4fad-a747-a8e84b9e75ba&xptdk=797948f2-4e7a-4fad-a747-a8e84b9e75ba,AMANDA BROWNIES ALL VARIAN RASA | DIKIRIM FRESH | JAKARTA,56000,858,5,Amanda Brownies,shopee
https://shopee.co.id/Paket-Quba-Premium-Sajadah-Souvenir-Hampers-Gift-Oleh-oleh-Haji-dan-Umroh-i.1444784096.26586608076?extraParams=%7B%22display_model_id%22%3A196199191179%2C%22model_selection_logic%22%3A3%7D&sp_atk=a788526d-c270-4f43-8955-1a7fbfcb8764&xptdk=a788526d-c270-4f43-8955-1a7fbfcb8764,Paket Quba Premium Sajadah | Souvenir Hampers Gift Oleh oleh Haji dan Umroh,58800,584,5,Paket Quba,shopee
https://shopee.co.id/TEKO-ARAB-TEKO-EMAS-1-SET-OLEH-HAJI-i.205160115.3609858281?extraParams=%7B%22display_model_id%22%3A11505002589%2C%22model_selection_logic%22%3A3%7D&sp_atk=b47c4e09-6a3f-42d7-a768-40c23c3c8a43&xptdk=b47c4e09-6a3f-42d7-a768-40c23c3c8a43,TEKO ARAB / TEKO EMAS / 1 SET / OLEH HAJI,175000,523,4.8,Toko Oleh-oleh Haji,shopee
https://shopee.co.id/Selecta-Keripik-Salak-%E2%80%A2-Crispy-Fruit-%E2%80%A2-Keripik-Buah-Premium-%E2%80%A2-Renyah-Manis-%E2%80%A2-Oleh-Oleh-Khas-%E2%80%A2-Ready-Stock-Langsung-diantar-dari-pasar-anyer-Bogor-i.1677410157.52753501843?extraParams=%7B%22display_model_id%22%3A350336676324%2C%22model_selection_logic%22%3A2%7D&sp_atk=ff6fb128-21cc-46af-85d7-c36f3d704262&xptdk=ff6fb128-21cc-46af-85d7-c36f3d704262,Selecta Keripik Salak • Crispy Fruit • Keripik Buah Premium • Renyah Manis • Oleh-Oleh Khas • Ready Stock Langsung diantar dari pasar anyer Bogor,28215,0,0,Selecta,shopee
https://shopee.co.id/SPIKOE-RESEP-KUNO-SURABAYA-TERMURAH-DI-JAKARTA-(READY-STOCK!)-i.17329125.9442191600?extraParams=%7B%22display_model_id%22%3A74860888432%2C%22model_selection_logic%22%3A3%7D&sp_atk=9e4519af-a40c-4a15-962f-db75e108b2ea&xptdk=9e4519af-a40c-4a15-962f-db75e108b2ea,SPIKOE RESEP KUNO SURABAYA TERMURAH DI JAKARTA (READY STOCK!),143000,6000,5,Spikoe Resep Kuno,shopee
https://shopee.co.id/ROTICOKLAT-REGULER-ISI-10-BY-ROTICOKLATKU.EXPRESS-i.300255834.7865465575?extraParams=%7B%22display_model_id%22%3A32009099645%2C%22model_selection_logic%22%3A3%7D&sp_atk=44b79772-58df-4078-ac1d-68ce884a356b&xptdk=44b79772-58df-4078-ac1d-68ce884a356b,ROTICOKLAT REGULER ISI 10 BY ROTICOKLATKU.EXPRESS,60000,396,4.9,Roticoklatku,shopee
https://shopee.co.id/GANDIKA-GANDIKA-KOPI-HITAM-TULEN-KOPI-TANPA-GULA-8gr-KOPI-BOGOR-SPECIALITY-KOPI-KHAS-BOGOR-OLEH-OLEH-BOGOR-ORI-i.1236191072.27303346425?extraParams=%7B%22display_model_id%22%3A226465036234%2C%22model_selection_logic%22%3A2%7D&sp_atk=9121c856-02c9-4379-9a9b-0ff44dd6c43b&xptdk=9121c856-02c9-4379-9a9b-0ff44dd6c43b,GANDIKA GANDIKA KOPI HITAM TULEN KOPI TANPA GULA 8gr KOPI BOGOR SPECIALITY KOPI KHAS BOGOR OLEH OLEH BOGOR ORI,7999,0,0,Gandika Kopi,shopee
https://shopee.co.id/KOPI-CAP-LIONG-BULAN-KOPI-TULEN-TANPA-GULA-KOPI-KHAS-BOGOR-KOPI-LEGEND-ORI-OLEH-OLEH-KHAS-BOGOR-i.1236191072.25279966161?extraParams=%7B%22display_model_id%22%3A195094011404%2C%22model_selection_logic%22%3A2%7D&sp_atk=0b338bdc-5276-452c-b58b-80f6ba1a9c0b&xptdk=0b338bdc-5276-452c-b58b-80f6ba1a9c0b,KOPI CAP LIONG BULAN KOPI TULEN TANPA GULA KOPI KHAS BOGOR KOPI LEGEND ORI OLEH OLEH KHAS BOGOR,4999,0,0,Kopi Liong Bulan,shopee
https://shopee.co.id/Kembang-Goyang-Wijen-Bantet-1-Kg-i.275591730.22312169555?extraParams=%7B%22display_model_id%22%3A183579700836%2C%22model_selection_logic%22%3A3%7D&sp_atk=334bdb74-a981-4346-9498-063774075f03&xptdk=334bdb74-a981-4346-9498-063774075f03,Kembang Goyang Wijen Bantet 1 Kg,81000,38,4.8,Toko Cemilan Tradisional,shopee
https://shopee.co.id/675gr-Keripik-Sayur-Buah-Crispy-Jumbo-3L-Keripik-Sayur-Buah-Keripik-Strawberry-Keripik-Pisang-Keripik-Nangka-Keripik-Apel-Keripik-Okra-Snack-Sehat-Diet-i.34785472.16464923788?extraParams=%7B%22display_model_id%22%3A135660975251%2C%22model_selection_logic%22%3A3%7D&sp_atk=16024d0a-b9e8-45b4-9fbe-4d57101028ee&xptdk=16024d0a-b9e8-45b4-9fbe-4d57101028ee,675gr Keripik Sayur Buah Crispy Jumbo 3L | Keripik Sayur Buah | Keripik Strawberry Keripik Pisang Keripik Nangka Keripik Apel Keripik Okra | Snack Sehat Diet,289000,78,4.4,Toko Keripik Buah,shopee
https://shopee.co.id/1kg-Keripik-Crumbs-Patahan-ubi-Crumbs-ubi-ungu-Crumbs-Renyah-i.240336472.27823139380?extraParams=%7B%22display_model_id%22%3A247557523191%2C%22model_selection_logic%22%3A3%7D&sp_atk=84c73aa4-04c5-42bf-a207-969c74917039&xptdk=84c73aa4-04c5-42bf-a207-969c74917039,1kg Keripik Crumbs Patahan | ubi Crumbs ubi ungu Crumbs Renyah,99000,46,4.7,Toko Keripik Ubi,shopee
https://shopee.co.id/Remahan-Roti-Hosti-Renyah-Tanpa-Gula-Minyak-i.29919411.20682989481?extraParams=%7B%22display_model_id%22%3A157709122012%2C%22model_selection_logic%22%3A2%7D&sp_atk=70a5ad2b-8a31-4058-8196-cb6b31caec6f&xptdk=70a5ad2b-8a31-4058-8196-cb6b31caec6f,Remahan Roti Hosti Renyah Tanpa Gula Minyak,71250,6000,4.9,Toko Roti / Snack,shopee
https://shopee.co.id/Oleh-Oleh-Umroh-10-Tas-Canvas-Mika-Transparan-Komplit-Arab-Saudi-Hajj-Gift-Souvenir-Haji-Madinah-i.49494160.40805811621?extraParams=%7B%22display_model_id%22%3A258553728450%2C%22model_selection_logic%22%3A3%7D&sp_atk=9337df5f-f600-4bca-a97d-6369692a1757&xptdk=9337df5f-f600-4bca-a97d-6369692a1757,Oleh Oleh Umroh 10 Tas Canvas Mika Transparan Komplit Arab Saudi Hajj Gift Souvenir Haji Madinah,599450,199,5,Toko Oleh-oleh Haji,shopee
https://shopee.co.id/KOPI-CAP-LIONG-BULAN-KOPI-GULA-KOPI-KHAS-BOGOR-KOPI-LEGEND-ORI-OLEH-OLEH-KHAS-KOTA-BOGOR-i.1236191072.25729919216?extraParams=%7B%22display_model_id%22%3A185093500200%2C%22model_selection_logic%22%3A2%7D&sp_atk=538700bf-6adf-49cf-a283-7bb08b2da2e2&xptdk=538700bf-6adf-49cf-a283-7bb08b2da2e2,KOPI CAP LIONG BULAN KOPI & GULA KOPI KHAS BOGOR KOPI LEGEND ORI OLEH OLEH KHAS KOTA BOGOR,7999,0,0,Kopi Liong Bulan,shopee
https://shopee.co.id/Terbaru-Kerupuk-Kulit-Samcan-Babi-Rezeki-Bali-70gr-i.74983832.41572273110?extraParams=%7B%22display_model_id%22%3A261812236765%2C%22model_selection_logic%22%3A3%7D&sp_atk=da264e92-db20-40c7-a49f-39f74453e4a7&xptdk=da264e92-db20-40c7-a49f-39f74453e4a7,Terbaru Kerupuk Kulit & Samcan Babi Rezeki Bali 70gr,69000,9,0,Rezeki Bali,shopee
https://shopee.co.id/OATCAK-Mix-Vegetable-Sayur-Kering-Campur-100-Gram-i.498257080.25782503593?extraParams=%7B%22display_model_id%22%3A246059637287%2C%22model_selection_logic%22%3A3%7D&sp_atk=0949fa55-a968-4d2c-87c5-7b1d9fc913f1&xptdk=0949fa55-a968-4d2c-87c5-7b1d9fc913f1,OATCAK Mix Vegetable Sayur Kering Campur 100 Gram,89500,209,4.9,Oatcak,shopee
https://shopee.co.id/Etalase-Jajanan-Request-2kg-25k-150k-Lezat-Aman-i.197787453.26182856864?extraParams=%7B%22display_model_id%22%3A178851180559%2C%22model_selection_logic%22%3A2%7D&sp_atk=06087ef6-44f8-4f43-b412-91c27d5102da&xptdk=06087ef6-44f8-4f43-b412-91c27d5102da,Etalase Jajanan Request 2kg 25k-150k Lezat Aman,150000,242,5,Toko Jajanan Kiloan,shopee
https://shopee.co.id/BATIK-TRADISIKU-Kain-Batik-Bogor-Kampung-Urug-i.31828090.1941812864?extraParams=%7B%22display_model_id%22%3A255239949837%2C%22model_selection_logic%22%3A3%7D&sp_atk=089b8bcd-7ba9-41eb-ab18-9a3753fb32ce&xptdk=089b8bcd-7ba9-41eb-ab18-9a3753fb32ce,BATIK TRADISIKU Kain Batik Bogor Kampung Urug,195000,1000,4.9,BATIK TRADISIKU,shopee
https://shopee.co.id/BATIK-TRADISIKU-Kotak-Batik-Bogor-i.31828090.2024705230?extraParams=%7B%22display_model_id%22%3A3590432349%2C%22model_selection_logic%22%3A2%7D&sp_atk=ed966b39-ffb8-457e-bfbc-c4a5218f1fec&xptdk=ed966b39-ffb8-457e-bfbc-c4a5218f1fec,BATIK TRADISIKU Kotak Batik Bogor,50000,38,5,BATIK TRADISIKU,shopee
https://shopee.co.id/BATIK-TRADISIKU-Kain-Batik-Bogor-Daun-Pisang-i.31828090.25870156549?extraParams=%7B%22display_model_id%22%3A255516781722%2C%22model_selection_logic%22%3A3%7D&sp_atk=ba134fa0-d9a5-41c8-8cf0-c38d39a3b82d&xptdk=ba134fa0-d9a5-41c8-8cf0-c38d39a3b82d,BATIK TRADISIKU Kain Batik Bogor Daun Pisang,275000,5,5,BATIK TRADISIKU,shopee
https://shopee.co.id/BATIK-TRADISIKU-Totopong-Batik-Bogor-i.31828090.5918104379?extraParams=%7B%22display_model_id%22%3A50152161490%2C%22model_selection_logic%22%3A3%7D&sp_atk=f98746a2-e955-4d20-bd6d-572e6e50de98&xptdk=f98746a2-e955-4d20-bd6d-572e6e50de98,BATIK TRADISIKU Totopong Batik Bogor,60000,83,4.8,BATIK TRADISIKU,shopee
